id	text
2492	বিএনপি চুদি রুমিন, ফজলুর, ফকরুল, খসরুর মুখ চুদি
2493	মুজিব ফারহানা
2494	ব্যাঙ মাগী
2495	যারা এখানে কমেন্ট করে তারা কি একবার ও বিবেক দিয়া বিবেচনা করেনা পিনাকি ঠিক বলে না বেঠিক বলে......
2496	পিনাকি দাদাকে অনেক অনেক ধন্যবাদ রুমিন ফারহানা বিএনপির মুখোশ উন্মোচন করার জন্য  বিএনপিকে সবাই বয়কট করুন জামাত ইসলাম কে ভোট দিন
2497	বাটপার রুমিনফারানা
2498	একদম ঠিক বলছেন স্যার, বিএনপি লীগের ভোট পাইতে গিয়ে নিজের অরিজিনাল ভোট হারাবে 7:06
2499	দাদা ইশরাককে নিয়ে  একটা  ভিডিও বানান
2500	দাদা আপনার থামনেল এর ছবিটা খুব ভালো লাগছে আমার কাছে
2501	তন্ত্র মন্ত্র রাজনৈতিক দল গুলা, ও সে নিজে যে বেহায়া নিরলজ্জ, নিজের মুখে শিকার করছে, এক এক সময় ভিন্ন ভিন্ন বক্তব্যে সেটাই  প্রমাণ  করছে সে
2502	রাইট ভাই
2503	বড় বড় দালাল সব বি এন পি তে
2504	দাদাকে শেলুট
2505	পিনাকী দাদা সত্যি একজন লাজেন্ড। একদম যায়গা মতো মলম লাগিয়ে দিছে
2506	রুমিন ফারহানা ম্যাডামের ছবিটা সেই হইছে
2507	দাদা একাই একশো. এই মহিলার কথা শুনলে মনে হয় না ভালো ফ্যামিলির মেয়ে
2508	রুমিন ফারহানার নতুন নাম পেলাম রুমিন ফাফহানা।আজতাক চ্যানেল
2509	ওনাকে অনেক ভাল মনে করছি কিন্তু আসলে তিনি প্রমাণ  করলেন  নির্লজ্জ বেহায়া ।
2510	রুমিন এর বিয়ে না হওয়ার জন্য   বুদ্ধি সব    হাটুর নিচে  জমা হচ্ছে
2511	দাদা না এর আগের ভিডিওতে বললো বিএনপি ক্ষমতায় আসলে দেশের উন্নতি হবে।  আজকে আবার তাদেরকে নিয়ে এই ভিডিও দিলেন।
2512	খাস দালাল সহমত প্রকাশ করছি পিনাকী দাদা
2513	ভারতের চেনেল গুলো বন্ধ করা উচিত
2514	গুরু একটা পয়েন্ট ত বাদ পরেছে রুমিনের বাল থেকে ফ্ল্যাট নেওয়ার আবেদন
2515	দাদা নিশ্চিন্তে থাকুন রুমিন ফারহানার বাস আইতেছে। ও যদি এত বড় আইনজীবী তাহলে উনার দলের বড় বড় ক্যাটাররা কেন জেল কাটিয়েছিলেন। আপনি নিশ্চিন্তে থাকুন রুমিন ফারহানা আওয়ামী লীগের দালাল। আমি বহুত কয়েকটি টকশো শুনেছি রুমিন ফারহানা এটা হইতে পুরাপুরি বুঝা যায় ও আওয়ামীলীগ করে এবং আওয়ামী লীগের সঙ্গে পুরাপুরি জড়িত কিন্তু বিএনপি এটা বুঝতেছেনা
2516	ভারতের কাছেই যারা আহ্বান কারা তারাই দালাল।
2517	ভারতের দালাল রমিন... পারনা আজীবন নিষিদ্ধ করা হোক দল থেকে...
2518	সব পাগলা দের ভন্ডামি দেকিয়ে দেওয়ার জন্য আপনাকে আম্রপালি মধুমতী মায়ায়াবনি অভিনন্দন।
2519	মেধাবী নেতা কর্মীর অভাব আছে বিএনপিতে। এই জন্যই রুমিনের মত আবালদের বিএনপির হয়ে মাঠে নামতে হচ্ছে।
2520	এক যায়গায় বেথা আছে  এখনো রড ঢুকে নাই
2521	ছাত্র দলের নেতার বাড়ি উঠান থেকে আমার বাইক চুরি করে।  নিজেরা খেয়ে দিছে পুলিশ বলে আমাদের এখন করার কিছু নেই।
2522	ইনকিলাব জিন্দাবাদ।।।।
2523	সালির বেটি কে বিয়া দেওয়া দরকার
2524	যতদিন পর্যন্ত বাংলাদেশের মানুষ ভারত বিদ্বেষী না হবে ততদিন পর্যন্ত বাংলাদেশ একটি  স্বাধীন রাষ্ট্র হিসেবে ভাবা মুশকিল
2525	তুমি ভাল পালাইবা মাদারবোর্ড
2526	বিয়ের আগে না নির্বাচন আগে বিয়ে আগে বিয়ে আগে রুমিন  ফারহানাবিয়া আগে
2527	ছবিটা কিন্তু দাদা সেই হয়েছে।
2528	দাদা আপনার কথা শুনে গায়ের লোমশ দাঁড়িয়ে যায়,খুব ভালো লাগে আপনার কথা
2529	পিনাকীর পুংটামি আর কেও খাইনা 
2530	ল্যাংটা দাদা!উফফ দাদা ল্যাংটা থাকলে আপ্নারে সেই রকম লাগে।আচ্ছা,আপ্নের মতো চরিত্রের লোকের মুখে এত ভালো ভালো কথা তো মানায় না।
2531	ইনকিলাব জিন্দাবাদ
2532	ইনকেলাব জিন্দাবাদ,
2533	বুয়েট ছাত্র ফারদিন হত্যার বিচার চাই
2534	রুমিন নামে মেয়েটি ভিতরে ভিতরে লীগ কিন্তু  বিএনপির ট্যাগ লাগিয়ে এখন চলতেছে  বিএনপি র বারেটা বাজাচ্চে
2535	ঝাড়ু ডুকায় দেয়া উচিত এই বেডির পিছন দিয়ে বদমাশ মহিলা।
2536	ধন্যবাদ দাদা।এক্সিলেন্ট
2537	রুমিনের হাতে লাল সুতা কেন ?
2538	মালতো ভালোই পাইছেন
2539	রুমিন ফারহানা ওরফে মুজিব ভারতের দালাল
2540	ওহ মোটা বাঁশটা
2541	রুমিন ফারহানা মানসিক ভারসাম্যহীন রোগে ভুগতেছে তাকে অতি শীঘ্রই চিকিৎসা নেওয়া দরকার। আর কোন কোন জায়গায় ব্যথা হলে বান্ধবী ফারহানা রুমি সব ব্যাথা ঠিক হয়ে যাবে যদি তাকে ভালো মানের চিকিৎসা দেওয়া হয়
2542	 আর : গণতন্ত্রের নতুন ফর্মুলা  আদর্শ হারালে ভোট হয় মজার জিনিস।  করলে হিরো আলমও সংসদে যায়।  আর যদি  তারকারা মিলে এলায়েন্স বানায়, রিহো, অপু, প্রিইন্স, লাইলা, পিনাকীয় ইলিয়াস—তাদের ভিউ-এর প্রভাবেই ভোটের আসন নির্ধারিত হবে।  সংসদ হবে লাইভ শো, ‘বিল পাশ’ হবে ট্রেন্ডিং, বিরোধীরা? স্কিপ বাটনে যাবে।  গণতন্ত্র নয়, এখন ‘ভিউতন্ত্র’ চলছে।
2543	হাটে হাড়ি ভেঙে দিছে রে,
2544	বাবরের কি খবর দাদু
2545	ইসলামি আন্দোলন বাংলাদেশ সম্পর্কে এপিসোড চাই
2546	দাদা আপনাকে প্রয়োজন দেশ গড়ার কাজে,,,
2547	ইসলামি আন্দোলন বাংলাদেশ জিন্দাবাদ  হাত পাখা জিন্দাবাদ
2548	 ধন্যবাদ দাদা ভাই আপনাকে 
2549	আ,,,,, কাকা আর  জয় বাংলা  করো না
2550	রুমিন ফারহানা একটি গালি
2551	জামায়াতে ইসলামী একটি ব্যঞ্জনবর্ণ দল‌। ব্যঞ্জনবর্ণের মানে জানলে তারা এই কথাটি বুঝতে পারবে
2552	আফার খালতো বোন/ খেলাতো ভাইরা বি এন পি ডুইবাছে।
2553	দাদা সেই লেভেলে দিয়ে দিছেন। এটা রুমিনের প্রাপ্য ছিলো।
2554	পিনাকী ভট্টাচার্য বিচক্ষণ একজন বীর পুরুষ।
2555	দালাল দের টাইম নাই নতুন বাংলাদেশে
2556	রুমিন এর বিয়ে চায় ওবায়দুল কাদের সাথে 
2557	সত্যি কথা, রুমিন আর ফজু পাগলা যতদিন বিএনপিতে আছে। ততদিন আমি বিএনপিতে নাই।
2558	খুব সুন্দর করে জায়গা মতো বাশ দিয়েছেন খুব ভাল লাগলো
2559	রমিনের ভিডিও গুলা দেখেছি খুব মনে আছে,, ওর মুখোশ খুলে গেছে
2560	কমেন্ট না করে থাকতে পারলাম না  ঠিকই আছে
2561	অকাম করলেতো ভয় পেতেই হবে।
2562	অতিরিক্ত বেগুন ব্যাবহারের ফল
2563	শেখ রুমিবুর রহমান নতুন জাতির মাতা
2564	স্বামী ছাড়া কোন মহিলা নিরাপদ না
2565	রুমিন ফারহানা অনেক বেশি রকমের বাড়াবাড়ি করায়, থলের বিড়াল এখন সম্মুখে
2566	এনসিপি ও অন্যান্ন দলের উচিৎ সংবিধান বদল না করিলে নির্বাচন বর্জন করা, বিএনপি একক নির্বাচনে গেলে জনগনের ভয়াবহ বাঁশ খাবে লীগের মত এদের নাম নিশানা ও থাকবেনা, আর বাটপার নেতাদের দ্বারা পরিচালিত দলটির এখন এই পরিনতি হওয়া সময়ের ব্যাপার। কারন এ দলটি সংস্কার বাঁধা দিয়ে সরাসরি দেশের নির্যাতিত্বো মানুষের সাথে বেইমানী করিতেছে বর্তমানে এ দলে লুটেরা  ও কিছু দেশদ্রোহী সমর্থন করিতেছে, কারন দেশের সার্থে এরকম বেইমান বাটপার দল কোন দেশপ্রেমিক করিতে পারেনা।
2567	আমার মনেহয় বিএনপি কেও হাসিনার মতো দেশ থেকে তাড়ানো উচিৎ
2568	দাদা মনে কিছু নিয়েন না ছোট মানুষ তারপরও বলতে হয় রুমির ফারহানার না কুরকুরানি ভাসিছে। একটা ব্যবস্থা আপনার নেওয়াই লাগবে নালী কইলাম হবি না 
2569	পিনাকী দাদাকে দেশবাসীর পক্ষ থেকে  জাতীয় অভিনন্দন
2570	আপনিতো জাতীয় বেইমান, আপনার দেশ ছাড়ার বিষয়  নিয়ে একটি ভিডিও বানাবেন, আর আপনার ওষুধ কোম্পানির ভেজাল ওষুধ খেয়ে ২৯০ জন মানুষ মারা গিয়েছে সে বিষয়ে একটু জানাবেন। আপনি আওয়ামী লীগকে পছন্দ করেন না আওয়ামী লীগ তো এখন নাই আপনি কেন দেশে ফিরে আসেন না আপনার দেশে এসে দেশভক্তি দেখান। আপনি এক বাপের বেটা হলে আপনি কেন দেশ ত্যাগ করেছিলেন আপনার ভেজাল ওষুধ খেয়ে কেন ২৯০ জন মারা গিয়েছিল আপনি কেন এখন দেশে আসেন না দেশে এসে দেশের উন্নয়ন করেন না জাতি জানতে চায়
2571	রুমিন ফারহান আরে কামলা দিয়া সুদানের দরকার খানকিমাগী।
2572	রুমিন ফারহানার সেক্স মাথায় উঠে গেছে , তাই কেউ উনার এরকম  মাতলামি সিরিয়াসলি নিবেন না।
2573	তুই এত দেশপেম তা তুই দেশের বাইরে কেন
2574	রোহিঙ্গা ইস্যু, রোহিঙ্গাদের প্রত্যাবর্তন, এই বিপর্যয়ে বাংলাদেশের পরিণতি এবং ভবিষ্যত, এই ক্ষেত্রে বাংলাদেশের করণীয় নিয়ে ভিডিও বানানোর অনুরোধ রইল স্যার।
2575	ভরতের আরো এক প্রতিরছব!!
2576	ড্রাইভার ছাড়া গাড়ি স্বামী ছাড়া নারী দুইটার মধ্যে কোন পার্থক্য নাই
2577	দাদা, আমার মনে হয় কাউয়া কাদের অথবা শামীম ওসমানের বিচি ২টা এখন রুমিনের কাছে আমানত আছে, সেজন্যই সে এতো লম্পটতা দেখাচ্ছে। কিন্তু কার বিচি এটা শিওর কওন মুশকিল।   তবে যার বিচি সেটা তার কাছেই মানায়, আরেকজনের সঙ্গে তা যায়না কাউয়া রুমিন।
2578	ইনকিলাব জিন্দাবাদ
2579	থিক থিক
2580	ইনকিলাব দেখছি ইদানিংবি এমপির পক্ষ নিয়ে পত্রিকায় ছাপাই গা ইতেছে
2581	রাষ্ট্র ৪৪তম বিসিএস প্রার্থীদের শেষ পর্যন্ত মৃত্যুর দিকেই ঠেলে দিলো! ৪৪তম বিসিএসের ফলাফল হতে রিপিট ও লোয়ার ক্যাডার বাতিল করে এবং ৪৪ এর জন্য অধিযাচিত পদ বৃদ্ধি করে, ৪৪তম বিসিএসের নতুন রেজাল্টের দাবিতে #আগামীকাল (১০ জুলাই) বৃহস্পতিবার  বিকাল (৪.০০ টা )থেকে ঢাকা বিশ্ববিদ্যালয়ের রাজু ভাস্কর্যের পাদদেশে- 
2582	রাষ্ট্র ৪৪তম বিসিএস প্রার্থীদের শেষ পর্যন্ত মৃত্যুর দিকেই ঠেলে দিলো!  ৪৪তম বিসিএসের ফলাফল হতে রিপিট ও লোয়ার ক্যাডার বাতিল করে এবং ৪৪ এর জন্য অধিযাচিত পদ বৃদ্ধি করে, ৪৪তম বিসিএসের নতুন রেজাল্টের দাবিতে #আগামীকাল (১০ জুলাই) বৃহস্পতিবার  বিকাল (৪.০০ টা )থেকে ঢাকা বিশ্ববিদ্যালয়ের রাজু ভাস্কর্যের পাদদেশে-   "#আমরণ অনশনে" যাচ্ছে ৪৪তম সাধারণ প্রার্থীরা! 
2583	আবার ইন্ডিয়ার নিউজ এ নিউজ করে মনে রাখবেন এই বিএনপি ইন্ডিয়ার কাছে বিক্রি হয়ে গেছে
2584	বিএনপির উচিৎ এসব লীগের দোসর বাচ্চা দের দল থেকে দ্রুত আজীবনের জন্য বহিষ্কার করতে হবে।।।  না বিএনপি ধ্বংস হয়ে যাবে।
2585	রুমিন।ফারহানা এখন বেশি করে যাচ্ছে
2586	রুমিন ফারহানা ইন্ডিয়ার দালাল
2587	প্রশাসন সেনাবাহিনী রাজনৈতিক দল নির্বাচন চায় জনগণ চায় না
2588	দাদা ভিডিও টা অনেক ভালো লাগছে
2589	বংগ ফারহানার যে ছবিটা বানাইসেন সেই হইছে
2590	দাদা,, মনটা ভরে গেল
2591	এক দিনে এতো কমেন্ট ২১ হাজার তার মানে আওমী ছাও দের এতো বাস দিচ্ছে
2592	দাদা আপনি তো একজন ডাক্তার আপনার হয়তো মনে নাই যে রুমিনের স্বামী নেই। আর স্বামী ছাড়া একজন নারী অসুস্থ।  পারলে একটা ঘটকালি করেন।
2593	শেখ পারহানা
2594	আওয়ামী+বিএনপি একই মূদ্রার দুই পিট একই মায়ের দুই সন্তান। সালাদের কোনো লজ্জা শরম কিচ্ছু নেই।
2595	বাঁশ টা যে ভাবে দিছে বিহা কারার যা একটু ইচ্ছে ছিলো, সেটাও উইরা গেলো 
2596	এই বার ভোট নিস দিমু হান্দায়
2597	রুমিন ফারহানার সারা অঙ্গে অঙ্গে  ব্যথা,,,
2598	রুমিন মেগি
2599	এটা কেও জয় বাংলা করে দিলেন দাদা।
2600	টকশো   রুমিন ফারহান
2601	যে ব্যক্তির কোন কিছুই করার যোগ্যতা নেই,,, এমনকি ভিক্ষা করার ও যোগ্যতা নেই,,, সেই একমাত্র রাজনীতি করে বাংলাদেশে
2602	সাবাস
2603	সাংবাদিক ইলিয়াস ভাইকে বলবো রুমি ফারহানার লিঙ্কটা নিয়ে একটু কাজ করা
2604	এই মহিলারে কেন টকসোতে আনে আমি বুজিনা
2605	রুমন ফারহানা শামীম ওসমান ছাড়া ভালো নেই
2606	ওরে,, জাউরার ঘরের জাওরানি,,, এই সিল মারা হোক
2607	পিনাকী দা, আপনি ভুলভাল ইনফরমেশন দিয়ে জনগণকে বিভ্রান্ত করবেন না
2608	এত বিয়ো কেমনে
2609	দালালের সিমটা মারছে কত মিনিটে একটু বলেন তো
2610	রুমিন ফারহানা কে কাপড় না খুলেই খেয়ে দিয়েছে।
2611	বঙ্গবন্ধু শেখ রুমিন ফারহানা রহমান
2612	ভিডিও টা একদম সত্যি
2613	দাদা তুমি এতো সত্য কথা বলেন কোন..
2614	পিনাকি তোই যে বিএনপির বিরুদ্ধে লাগিছ বাংলাদেশের মানুষ  এই সিব খায়না। যদি বেটা ছাওয়াল হস দেশে আসস না কে। তোর বাচ্ছাদের বল কেন দেশে আসনা
2615	ধন্যবাদ দাদা।অনেক ভালো হয়েছে এপিসড টা
2616	রুমিন ফারহানা একেবারে বেশি করে ফেলতেছেন,বেশি বাড় বাড়লে পুড়তে হয়।
2617	বিএনপির পিছনে লাতি মারা উচিত
2618	আচ্ছা বিএনপিকে নিয়ে কিছু বইলেন ওরাও বাড়তাছে
2619	উফ উফ ব্যাথা লাগতাছে আর দিয়েন না
2620	দাদা আপনাকে অসংখ্য ধন্যবাদ আপনি যে ডলা দিলেন আপনার বক্তব্যটা আনন্দের সহিত শুনলাম আর হাসলাম হয়ে শুনলাম বিএনপিকে ধ্বংস করার জন্য এরা দুজনেই যথেষ্ট ফজল,রমি
2621	এরে কেউ লাথি মার
2622	ইন্সি বিরুদ্ধে যে কথা বলে তাকেই রোস্ট করে দেয়, 3 ইন্সি জোনাকি
2623	দাদা বাঘ তো জানোয়ার,   তাহলে রুমিন ফারহানা বাঘের বাচ্চা   মানে
2624	ওনাদের চোখে তো পর্দা পড়েছে দাদা,তাই তারা এই সরকারের ভালো কিছুই চোখে পড়ে না।
2625	এ মহিলা বেপোক নাটক বাজ।
2626	দাদা নির্বাচন  টা কোনো ভাবে রুমিনের সাও ----- দিয়ে ভরে দেওয়া জাইনা
2627	শেখ রুমিন ফারহানা অনেক বেশি রকমের বাড়াবাড়ি করছিল। তাকে অনেক আগেই ধরে জয় বাংলা করে দেয়া  উচিত ছিল।
2628	আসসালামুয়ালাইকুম দাদা একটা সুন্দর হিসাব দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ
2629	রুমিন  ফারহানার  সাথে  আমার সিটিং করিয়ে দেও দাদা
2630	রুমিন ফারহানার  ব্যথা হচ্ছে নিচে 
2631	দাদা আপনাকে ধন্যবাদ সত্যি উদঘাটন করে ছেন।
2632	দাদা কইকি গুড
2633	বাস সেইরকম হইছে
2634	অস্থির বাঁশ, দুঃখিত বাঁশের ঝাড় 
2635	এই মহিলা চরম রকমের ফাজিল আর মিথ্যাবাদি। এরা করবে দেশের সেবা! এসব প্রতারক হয় দেশের এমপি! হায়রে অভাগা দেশ 
2636	হাসিপায় একেক মুখে একেক কথা রুমিন হাহাহা
2637	দাদা বিবিসির প্রতিবেদনটি দেখেছেন দেখে থাকলে একটি ভিডিও চাই
2638	চুদির ভাই ৩২ এ মব হইছে না কি হইছে।
2639	জয় বাংলা জয় বঙ্গবন্ধু। চাড়াল সব নিপাত যাগ।
2640	রুমিন ফারহানা ইন্ডিয়া আর আওয়ামী লীগের দালাল,,,
2641	দাদা ভাই সেই হইছে জোস
2642	দাদা এতদিন পরে আমার আরজি টা রাখলেন
2643	রুমিন ফাফহানা লেখা ইন্ডিয়ান টিভিতে
2644	রুমিন ফারহানা ফ্যাসিবাদ আওয়ামী লীগের দালাল,,,
2645	এখন বোঝালাম রোমিকে কেনো মানোষ বিয়ের করেনি সে একটা ফাজিল মহিলা
2646	খাটখেলোয়াড় বমিফারহানা
2647	এটা ইসকনের মাল
2648	ওই মহিলারে পাগলাগার তে দেওয়া উচিত
2649	মাথায় কিসসু নেই, বেডি মানুষ, ছাইড়া দেন।
2650	রুমির  প্রচার হইলো   রাইতের ব্যবসা আরো বাড়লো 
2651	ও দাদ হামার মাওক কইছি যদি নির্বাচন হয়।  আর বিএনপিতে ভোট দেয় হামি তাহলে প্রবাস থেকে আর টেকা  পাঠামো না 
2652	তাইতো ভাবি রুমিন ফারহানা র বিয়ে হয়না কেন বিয়ে হইলে তো মাগীবাজি করতে পারবে না ছেদারি পানা করতে পারবে না
2653	মামু দেশে আসো
2654	দাদা তো পিএইচডি করছেন.. থিসিস নিয়া ব্যস্ত আছেন।  দেশে কি  আসিলে.. উনার কাজকি তুমি করে দিবা?
2655	দাদা দেশে আসিলে উনার ধারে কাছেও যাইতে পারবা'না 
2656	যার সত্যিকার অর্থে দেশের ভালো চায় তারা কখনো বিএনপিতে ভোট দিতে পারে না 
2657	জনগণ আসলেই অনেক কিছু ভুলে যায়, তবে চিন্তার কোন কারণ নেই, পিনাকী দাদাদের মতো মানুষ আছে বলেই এমন গিরগিটি স্বভাবের মানুষদের মুখোশ খুলে যায়! এই রুমিন ফারহানা এমন একটা মহিলা, ওর কথা বলার ধরন ও টোন শুনলেই মেজাজ খিটখিটে হয়ে যায়  পায়ের রক্ত মাথায় উঠে যায়  যারা বি এন পি করেন, তাদেরকে এমন মহিলার আচরণে লজ্জিত হওয়া উচিৎ 
2658	জয় বাংলা জয় বঙ্গবন্ধু
2659	দূর হালা
2660	সাংবাদিক নাজমুলকে হুতুম পেঁচার মত লাগে
2661	বঙ্গবন্ধু শেখ রুমিনুর রহমান
2662	কপাল খারাপ কাগজে কলমে এখনও ব্যাথা পাওয়ার সুযোগ পাই নাই শামীম ওসমানের ছোট বোনের।
2663	মাগীর বেশী বাইর হইছিলো। বেস্সারে যখন কুত্তালীগ রাতের বেলায় কাপড় খুলে ঠাপাতে গেছিল তখন ঠিক ছিলো
2664	এটা কি করলো  পিনাকী দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
2665	লুতুপুতু রুমিন
2666	ভন্ডামি বাদ দেন কাকি... ইনকিলাব জিন্দাবাদ
2667	দাদা পাগলী টাকে একটু বিয়ে দেওয়ার ব্যবস্থা করেন প্লিজ
2668	কি বিনোদন যে পাইলাম, দাদা ভালোবাসা নিবেন 
2669	দাদা জনগন শহিদি মর্যাদা  দিলে-ও লাভ হবে না।
2670	আনিস আলমগীর, মোস্তাফা ফিরোজ, মানচিত্রের পান্না এদেরকে নিয়ে একটি পর্ব তৈরি করেন এরা একটি বিশেষ দলকে প্রতিষ্ঠিত করার জন্য কাজ করছে।
2671	রুমিন ফারহানা এইবার জয়বাংলা হয়ে গেলো
2672	খালেদা জিয়ার বাড়ি ভাংচুর করার সময় আপনি কোথায় ছিলেন
2673	তুই আমার দেশটাকে নষ্ট করে দিচ্ছিস
2674	রমিন ফারাহাকে বিএনপি থেকে বহিষ্কার করা উচিত এই মহিলা ভারতের দালাল ও আওয়ামী লীগের দালাল পরিষ্কার হয়ে গেছে
2675	স্বামীর অভাবে রুমিন মাতলামি করতেছে
2676	এই নর্তকী রুমিন বিক্রি হয়ে গেছে
2677	শাহাবাগি রুমিন
2678	তোর হেড়া
2679	তোর হেড়া
2680	ডলা ঠিক হয়েছে দাদা এবার সাবধান হবে
2681	দাদা তেল ছাড়া বাঁশটা ভালোই দিছেন আপনার জন্য দোয়া রইল
2682	অনেক অনেক ধন্যবাদ দোয়া
2683	আপনারা সবাই কি শুধু শুনেই যাবেন ৩২ নাম্বারের মতো জয় বাংলা করে দিতে হবে তো
2684	দাদা আপনি তো রঙিন ফারহানাকে   একেবারে নেংটা করে দিয়েছেন।
2685	বিএনপির এখন বিএনপির নেতাদের ভোট ছাড়া ভোট নাই। তাইতো আওয়ামী লীগের গুণগান গেয়ে আওয়ামী লীগের ভোটগুলো পাওয়ার চেষ্টা করতেছে
2686	সুখে থাকতে ভুতে কিলাই, বিএনপির মামলা গুলো আবার চালু হোক
2687	রুমীন ফারহানার কথা অনুযায়ী ২০০৯ সালের নির্বাচিত আওয়ামীলীগ সরকার ইউনুস সরকারের তুলনায় ভালো । এবার দেখা যাক ২০০৯ সালের নির্বাচিত আওয়ামীলীগ সরকারের আমলনামা : ২০০৯ সালের পিলখানা হত্যাকাণ্ড  ২০১৩ সলের শাপলা গণহত্যা ২০১৩ সালের ২৮ ফেব্রুয়ারি গণহত্যা। এতো কিছুর পরেও ২০০৯ সালের নির্বাচিত আওয়ামীলিগ সরকার ইউনুস সরকারের তুলনায় উত্তম।
2688	এটা কি করলো  পিনাকী দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
2689	রুমিন তো র'এর এজেন্ট
2690	দাদা র প্রতি ভালবাসা বেড়েই চলেছে 
2691	১৫ বছরে তার ভাই ছিলো তার সাথে   এখন তো আর নাই তাই এখন আর নিরাপদে নাই
2692	ইনকিলাব জিন্দাবাদ
2693	ফেরাউন এক মুখে দুই কথা বলতো রুমিনও ফেরাউন এর অনুসারী
2694	মা‌ গি বা‌জি
2695	ইনকিলাব জিন্দাবাদ 
2696	রুমিন ফারহানার বিয়ে না হওয়া পর্যন্ত এই বাংলায় কোন নির্বাচন হবে না । কোন ভোট হবে না। ইনকিলাব জিন্দাবাদ।
2697	এগিয়ে যান
2698	তুমি পিরে আলেম নূরে কালেম
2699	তাকে বিয়ে দেন
2700	বাঁশ একেবারে আইক্কা ওয়ালাটা দেওয়া উচিৎ ছিল
2701	পিনাকী দা রুমিন আর ফজুর মতোন ছাগলের বাচ্চাদের মিষ্টি বাসায় সমালোচনা করবেন না। করা করা গালি দিবেন এইসব কুজাতদের নিয়ে ভিডিও বানাইলে
2702	ভাই,,, রুমিন তো  গ্যাস 
2703	শেখ রুমিনুর রহমান 
2704	আমি মান্নার ভাষায় বলতে চাই,এইইই রুমিন ভালা হইয়া যা
2705	আমি তিব্র প্রতিবাদ জানাচ্ছি, এভাবে একজন অবিবাহিত একা মানুষকে এভাবে বাাঁশ দেয়া উচিত হয়নি...... সহ্য হবে....
2706	এটা কি করলো পিনাকী দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
2707	পিনা কি দাদা জিন্দাবাদ আপনাকে স্যালুট জানাই দাদা
2708	পিনাকী দাদা, আপনের সাথে আমার জরুরি কথা ছিলো,, আমার প্রতিবন্ধী বড়ো কে ধর্ষণ করছে আগমী লীগের নেতার বড়ো ভাই, আমি মামলা করছি কিন্তু লোকজনের মুখে শুন্তাছি ওরা নাকি টাকা দিয়ে মেডিকেল রিপোর্ট নষ্ট করে ফেলবে,, তাই আমি আপনের সহজগিতা চাই,, কিভাবে আপনের সাথে কথা বলবো,???
2709	ওনাকে তারা তারি বিয়ে না দিলে আরও ভয়ংকর হতে পারে রুমিন পারহানা
2710	এটা কি করলো পিনাকী  দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
2711	এই শয়তান মহিলা বিএনপি না আওয়ামীলীগের রাজনীতি করেন, জনগণ বুঝবার পারছে না। হাসিনাকে আইনী সহায়তা দেওয়ার জন্য উনাকে ভারতে পাঠিয়ে.....
2712	মনের  কথা
2713	ভাই, আপনার ভিডিও গুলো তে খুব বিনোদন পাই।হা হা হা। আমি ঘুম থেকে উঠে নিউজ দেখার পর আপনার ভিডিও সার্স করি।
2714	রুমিনের এমন বেশ কেমনে হলো 
2715	রু‌মিন‌কে দাদায় খে য়ে দি‌লো
2716	নওগাঁ জেলার মান্দা থানা দেলুয়াবাড়ী বাজার এ পাইলট , রায়হান,আলামিন,সোহেল মাদক ব্যাবসা কে এমন পর্যায়  নিয়ে গেছ এরা হেরোইন ,গাঁজা,ইয়াবা,ফেনসিডিল এর দোকান দিয়ে বিক্রি করে। দেলুয়াবাড়ী বাজার মুরগিহাটি পাইলট এর বিল্ডিং এর পিছনে তাদের মাদক এর দোকান। কেউ কিছু ভয় এ বলতে পারে না ।কারন তারা এক ভয়ঙ্কর কিশোর গ্যাং  কে ব্যাবহার করে। আর এদের শেল্টার দেয় মান্দা থানা বিএনপির সভাপতি মকলেছার রহমান (মকে)।  মকলেছার রহমান (মকে) তাদের থেকে টাকার ভাগ নেয় আর এই মাদক ডিলারদের রক্ষা করে।
2717	এটা কি করলেন দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
2718	রুমিন ফারহানাকে একটা ঐ মহিলার মতন দেখা যায়
2719	দাদা সেই ডলা নিলেন। তবে ওর নুড পাব্লিক ভাইরাল হওয়া চাই।
2720	ধন্যবাদ পিনাকী দাদা, দিল্লির দাদিকে ভালো করে ধুয়ে দেওয়ার জন্যে।
2721	এটা কি করলো পিনাকী  দাদা  !?   সবাইতো জেনে গেলো তার সাথে রাতে ১ জন লাগে !  এখনতো  রুমিন ফারহানা রাতের রেট আরো বাড়িয়ে দিবে.. 
